f0,f1,label
1.11634159,-0.22741347,0.00000000
-1.01263978,-0.08302768,0.00000000
-0.76594040,0.56294723,0.00000000
-0.36759895,-0.37566661,1.00000000
0.43917577,-0.20249928,1.00000000
0.51331404,-0.19483402,1.00000000
0.53442087,0.04333550,1.00000000
-0.26122326,0.16453649,1.00000000
0.51877022,-0.83156525,0.00000000
0.08317543,-0.44627677,1.00000000
-0.88616384,0.32717599,0.00000000
0.42850361,-0.34579255,1.00000000
0.44349217,-0.87797128,0.00000000
-0.03308053,-0.94452463,0.00000000
0.28331740,0.42195344,1.00000000
-0.91631118,0.14539994,0.00000000
-0.58400693,0.87572969,0.00000000
-0.61336767,-0.59531985,0.00000000
-0.85032446,0.09346336,0.00000000
-0.19812800,-0.91145794,0.00000000
-0.52838169,-0.24362006,1.00000000
-1.14443476,0.17386352,0.00000000
0.23900882,0.27772080,1.00000000
-0.71895170,0.95892648,0.00000000
0.84728883,0.59084277,0.00000000
0.32659758,0.95876302,0.00000000
-0.18840085,-0.89793563,0.00000000
-0.73214677,-0.51078153,0.00000000
0.92193415,-0.47816495,0.00000000
-0.53721139,0.82671633,0.00000000
0.99388601,0.08448493,0.00000000
-0.39698629,-0.32143123,1.00000000
0.23395605,0.33510639,1.00000000
-0.24979515,-0.32921176,1.00000000
1.24164371,-0.14185522,0.00000000
-0.91294128,-0.73794984,0.00000000
-0.01889815,-0.83216932,0.00000000
0.36390141,-0.26966995,1.00000000
-0.99904990,0.37135836,0.00000000
-0.34724639,-0.50081857,1.00000000
-0.09355498,-0.45851580,1.00000000
-0.12914602,-0.53379843,1.00000000
-0.00737539,-0.47968853,1.00000000
-0.28908866,-0.33400541,1.00000000
-0.54920687,-0.07102640,1.00000000
0.89424918,-0.54018447,0.00000000
0.39898543,-0.04089431,1.00000000
-0.38734974,0.14582379,1.00000000
0.58221354,0.11413702,1.00000000
-0.37286670,0.21748039,1.00000000
-0.68612636,-0.77046672,0.00000000
0.45226723,0.90998707,0.00000000
0.93564258,0.40333131,0.00000000
-0.28631121,-0.35663273,1.00000000
0.85552813,-0.44737802,0.00000000
0.36998370,0.34374993,1.00000000
-1.02531812,-0.34595003,0.00000000
0.73269074,-0.54043604,0.00000000
-0.38445336,-0.42746432,1.00000000
-0.46412137,0.01684233,1.00000000
-0.67860990,-0.63938562,0.00000000
0.27670163,-0.33179200,1.00000000
-0.42132065,0.25781131,1.00000000
0.36848417,-0.36983373,1.00000000
-0.35090094,0.17220456,1.00000000
0.14822011,-0.63481609,1.00000000
0.31108261,-0.78759587,0.00000000
-0.02280570,0.59110105,1.00000000
-0.34257990,-0.98487667,0.00000000
0.31972105,-0.83613609,0.00000000
0.95440524,-0.31686718,0.00000000
0.96703940,-0.07504461,0.00000000
0.43887406,-0.14206671,1.00000000
0.93173409,0.13652130,0.00000000
0.50114801,0.13878774,1.00000000
-0.79323026,-0.62793638,0.00000000
0.17923506,0.38823100,1.00000000
0.40428373,0.47079774,1.00000000
0.74955195,0.57851329,0.00000000
-0.79755976,-0.50952181,0.00000000
0.17802883,-0.43808643,1.00000000
0.36552435,0.34719904,1.00000000
0.01904720,-0.54757089,1.00000000
0.40373214,-0.37599006,1.00000000
0.05510706,-0.46265740,1.00000000
0.50446713,-0.22979322,1.00000000
-0.64313095,-0.69027263,0.00000000
-0.60413893,0.68837364,0.00000000
-0.41160310,-0.32645808,1.00000000
0.57486461,0.87140997,0.00000000
-0.91092687,0.60917353,0.00000000
0.44108253,-0.13157723,1.00000000
-0.96260355,-0.29622163,0.00000000
0.01411420,0.52644476,1.00000000
-0.50120077,-0.04474991,1.00000000
-0.37292708,-0.85372607,0.00000000
0.03014645,0.62080507,1.00000000
0.92569786,-0.57776727,0.00000000
-0.55908784,0.13671692,1.00000000
0.21116587,1.03211124,0.00000000
0.33053499,-0.38720522,1.00000000
-0.34625082,0.90114998,0.00000000
-0.95177767,0.45372243,0.00000000
0.11882649,0.27803435,1.00000000
0.85991770,-0.40064299,0.00000000
0.24505386,-1.01199043,0.00000000
1.00268658,0.29480089,0.00000000
0.51092031,0.78438697,0.00000000
0.85828494,0.75325840,0.00000000
0.56192403,-0.71757172,0.00000000
-0.28218627,-0.85218894,0.00000000
-0.39243646,-0.27738523,1.00000000
-0.33671247,0.48186400,1.00000000
0.41351648,0.34103823,1.00000000
-0.94440819,0.16706936,0.00000000
0.01017902,0.99004069,0.00000000
0.15052381,0.38599906,1.00000000
-0.47519254,-0.10616802,1.00000000
-0.47337271,-0.08511590,1.00000000
0.80048005,-0.72133026,0.00000000
0.10944252,0.93222446,0.00000000
-0.55920127,-0.29695303,1.00000000
0.55258229,0.22178972,1.00000000
-0.12642273,0.48999568,1.00000000
-0.30566454,-0.46625216,1.00000000
1.04521368,0.20614455,0.00000000
-0.16317923,0.49472497,1.00000000
0.22710759,-0.42916868,1.00000000
-0.93298420,0.10943882,0.00000000
0.45066117,0.44677572,1.00000000
-0.12790056,-0.51074548,1.00000000
0.46715553,0.15582141,1.00000000
0.45670810,-0.81251494,0.00000000
-0.96942463,0.01580897,0.00000000
0.43008088,0.21467231,1.00000000
-0.23018938,0.91212579,0.00000000
0.20263898,0.77856273,0.00000000
0.64365526,0.94812041,0.00000000
-0.18234033,0.26941757,1.00000000
0.58151096,-0.00400953,1.00000000
-0.10865634,-0.38728941,1.00000000
0.77684571,0.59775010,0.00000000
-0.45085456,-0.07297499,1.00000000
0.39230553,0.47139338,1.00000000
-0.36628873,0.53389168,1.00000000
-0.48233655,0.26373088,1.00000000
0.38861747,-0.93136701,0.00000000
0.34516493,-0.41826157,1.00000000
-0.37006674,-0.97419441,0.00000000
-0.49655727,0.97520476,0.00000000
-0.51847293,-0.90706987,0.00000000
-0.61446607,-0.93733065,0.00000000
0.81967525,0.22471080,0.00000000
-0.38941421,0.96435011,0.00000000
-0.62730516,0.05093052,1.00000000
0.88522148,0.35512671,0.00000000
0.13549717,-0.91813866,0.00000000
0.33093746,0.95508104,0.00000000
0.26035650,-0.36390552,1.00000000
-0.38282350,-0.32631042,1.00000000
0.52920700,0.21434991,1.00000000
-0.34562626,0.26615717,1.00000000
-0.09593600,-0.50438133,1.00000000
0.25411147,0.54794808,1.00000000
0.49568200,-0.01091533,1.00000000
0.51540395,0.38036965,1.00000000
-0.48515066,-0.05848418,1.00000000
0.22646188,-0.45265453,1.00000000
-0.02267409,0.57538607,1.00000000
0.58579024,-0.09982164,1.00000000
0.21635060,-0.35544896,1.00000000
-0.61728735,-0.10433865,1.00000000
-0.32941191,0.41106424,1.00000000
0.54029205,-0.00035166,1.00000000
0.26625506,-0.86289275,0.00000000
0.19930670,0.98408708,0.00000000
0.47445643,0.25763092,1.00000000
0.95451825,-0.22657912,0.00000000
-0.46803728,-0.07047179,1.00000000
-0.09592216,0.64149785,1.00000000
-0.95493527,-0.10539660,0.00000000
-0.00597578,1.00065139,0.00000000
0.94847831,-0.00652089,0.00000000
-0.00574979,0.92348008,0.00000000
-0.78359258,0.53742393,0.00000000
0.50943240,0.06552328,1.00000000
0.47842395,0.92079121,0.00000000
-0.24192588,0.50998860,1.00000000
-0.83490906,0.30643983,0.00000000
-0.23193661,-0.51964183,1.00000000
-0.08265155,0.95043550,0.00000000
-0.15751166,-0.48149159,1.00000000
-0.23058543,0.46759120,1.00000000
0.23440655,0.46123862,1.00000000
0.82292103,0.36523649,0.00000000
-0.38386924,-0.17285363,1.00000000
-0.88828531,0.31814801,0.00000000
-0.27050372,0.45320746,1.00000000
0.42611994,-0.87963229,0.00000000
-0.15707984,-0.44444656,1.00000000
0.35155145,0.00156073,1.00000000
-0.39082529,-0.91286407,0.00000000
-0.50018297,-0.19168546,1.00000000
0.43748720,-0.16124761,1.00000000
-0.45694867,-0.21087353,1.00000000
0.14616953,0.53418373,1.00000000
-0.16407797,0.96374477,0.00000000
-0.14774179,0.95466645,0.00000000
0.77762594,-0.80331520,0.00000000
0.87845664,-0.28752273,0.00000000
0.53000245,0.00813490,1.00000000
0.82469698,-0.19202325,0.00000000
0.46482311,-0.81474079,0.00000000
-0.26138233,0.87365184,0.00000000
0.03317377,0.99989134,0.00000000
-0.14568851,-0.41616574,1.00000000
0.21406519,0.33820129,1.00000000
-0.14548530,0.54750657,1.00000000
0.67121335,0.63822114,0.00000000
-0.42330490,-0.27820237,1.00000000
0.38027604,-1.08848001,0.00000000
-0.34076760,0.33900492,1.00000000
0.95077385,-0.37322284,0.00000000
-0.56292014,0.23857578,1.00000000
-0.01185922,-0.42859161,1.00000000
-0.03388377,0.55563946,1.00000000
-0.51016008,-0.12053666,1.00000000
-0.14921143,-1.00668221,0.00000000
-0.49311211,-0.86187357,0.00000000
0.11326206,-0.99217970,0.00000000
0.02866580,-0.56873240,1.00000000
-0.92596233,0.07561269,0.00000000
0.32685312,-0.40717917,1.00000000
-0.90090919,0.46757159,0.00000000
-0.17582436,-0.28261376,1.00000000
0.48217032,0.19913511,1.00000000
-0.77845517,-0.57113743,0.00000000
0.54119864,0.08893355,1.00000000
0.97827745,0.57136488,0.00000000
1.10224728,-0.27434541,0.00000000
-0.62097289,0.91004020,0.00000000
-0.84743539,-0.22420495,0.00000000
-0.15531541,0.49051512,1.00000000
0.15808947,-0.53293645,1.00000000
-1.02630087,-0.22492349,0.00000000
