f0,f1,label
5.28430616,2.28470121,1.00000000
-3.87123374,6.89583058,0.00000000
-2.12287204,8.90261725,0.00000000
-3.77938820,6.74201529,0.00000000
-2.50133207,9.08475702,0.00000000
4.66077277,1.93698205,1.00000000
-0.59270028,8.12692904,0.00000000
4.47138676,1.64171528,1.00000000
-4.50147670,9.30957798,0.00000000
-5.69504121,8.22565360,0.00000000
-2.02307167,8.43666271,0.00000000
1.58269203,0.46104022,1.00000000
-4.83519277,9.11713059,0.00000000
-0.77203131,10.20178017,0.00000000
5.07454112,5.08627088,1.00000000
5.04556407,1.89781252,1.00000000
-2.86042769,8.66308069,0.00000000
3.01829403,3.55289896,1.00000000
-5.09657437,8.17085483,0.00000000
-2.83571943,10.66245141,0.00000000
-4.57570167,7.60754857,0.00000000
3.15547161,1.78448930,1.00000000
-4.72698061,7.93451982,0.00000000
4.78887729,3.10025037,1.00000000
-4.78825257,8.28793502,0.00000000
3.83023932,0.80571260,1.00000000
-3.76802391,8.55046756,0.00000000
5.89076207,2.66193980,1.00000000
-3.84346927,7.79057070,0.00000000
-7.37109863,7.47770467,0.00000000
-2.61721281,10.51958548,0.00000000
0.70671851,9.96516466,0.00000000
-3.52923471,9.36266667,0.00000000
-1.48626817,8.54888599,0.00000000
-3.74744342,8.53220737,0.00000000
-3.69797873,8.84218147,0.00000000
5.21017561,2.88904830,1.00000000
1.53871569,1.83948962,1.00000000
3.25502897,-0.05435722,1.00000000
5.36139268,2.30899572,1.00000000
4.52822869,2.90417783,1.00000000
5.19659765,1.06719190,1.00000000
-0.96269834,10.41120631,0.00000000
9.25820005,3.65253205,1.00000000
3.84412711,1.10944232,1.00000000
5.70730115,0.28620655,1.00000000
-3.21709542,10.64771202,0.00000000
-0.34728769,6.86049290,0.00000000
-1.96674359,8.04660650,0.00000000
-2.33892161,10.00748214,0.00000000
-2.67233785,9.61685371,0.00000000
3.67001951,0.35084768,1.00000000
0.67403667,10.56298402,0.00000000
-2.52756778,7.66840457,0.00000000
5.14762345,1.35023781,1.00000000
-1.22270819,8.77437833,0.00000000
-3.41175754,11.79270340,0.00000000
-3.02326940,7.81087022,0.00000000
6.19618875,1.20814509,1.00000000
-5.07889942,11.04509469,0.00000000
-3.50187732,10.29293613,0.00000000
4.22730129,-1.47971206,1.00000000
2.97401507,4.60157535,1.00000000
-1.38825722,9.92984153,0.00000000
5.18977621,0.56335000,1.00000000
2.86499107,-1.08567858,1.00000000
5.57259378,-0.38216740,1.00000000
4.74722819,1.25668351,1.00000000
4.92002898,0.84009529,1.00000000
8.49991854,2.06199733,1.00000000
-0.74003744,8.31052265,0.00000000
-3.20015578,10.59996947,0.00000000
3.72260213,-0.13682196,1.00000000
-3.97122013,10.19491303,0.00000000
-0.40500616,6.91150953,0.00000000
-0.55097941,9.04579189,0.00000000
4.23654580,0.31338082,1.00000000
-2.13345835,9.53395844,0.00000000
3.57061016,2.13281503,1.00000000
3.59029057,2.29413955,1.00000000
-4.92042247,9.29123692,0.00000000
-1.57301790,9.95680439,0.00000000
0.96279023,6.21338834,0.00000000
-2.90618287,13.09453988,0.00000000
-1.99656366,11.82854239,0.00000000
4.29347704,3.01747923,1.00000000
4.27939074,1.41093847,1.00000000
-1.65286186,10.71763459,0.00000000
-2.19590223,6.07478094,0.00000000
-3.58215319,10.03368275,0.00000000
6.18361229,2.68206591,1.00000000
-3.09735985,6.81901371,0.00000000
4.71266128,0.72674451,1.00000000
-3.85681963,9.75216489,0.00000000
7.58696654,2.02606501,1.00000000
-4.23568799,9.57783316,0.00000000
2.68317459,2.97767851,1.00000000
0.28946414,9.72503551,0.00000000
5.13834985,0.85043988,1.00000000
-0.14037840,10.16543822,0.00000000
4.90643034,-0.02984685,1.00000000
-1.27610738,11.85947560,0.00000000
-2.36370368,9.90702167,0.00000000
3.70265097,2.01230626,1.00000000
1.51698472,4.51785424,1.00000000
6.02914516,4.83729464,1.00000000
3.75128795,0.67718353,1.00000000
5.77536176,0.58992170,1.00000000
-2.40449450,8.43631573,0.00000000
3.32645146,-0.10102991,1.00000000
-1.99377019,6.36972590,0.00000000
-1.29040889,11.04864617,0.00000000
-0.79496340,10.14218568,0.00000000
3.90846950,1.32433240,1.00000000
2.36709224,4.02348109,1.00000000
-3.16926435,9.21039699,0.00000000
-4.02844430,9.48565713,0.00000000
6.04730455,1.19910259,1.00000000
-1.04651802,8.79370006,0.00000000
-1.27107310,10.23455058,0.00000000
-3.64789662,9.23987681,0.00000000
-0.88462076,10.59498921,0.00000000
5.13026990,1.64451889,1.00000000
-1.47398164,8.41245542,0.00000000
5.72238693,0.27959203,1.00000000
-3.56227726,8.52279291,0.00000000
0.59454887,1.89172738,1.00000000
-3.41015566,8.57674550,0.00000000
-3.74252822,9.37981695,0.00000000
-2.50152744,8.66240543,0.00000000
5.39125462,0.50683682,1.00000000
4.93700598,1.75662907,1.00000000
-1.79934119,8.90504276,0.00000000
-1.88980044,8.16869930,0.00000000
-1.15979781,9.47523541,0.00000000
4.68235640,2.01780389,1.00000000
3.12172227,-0.50911532,1.00000000
5.50471428,2.44004492,1.00000000
4.54075914,0.15664538,1.00000000
5.43458510,4.13552261,1.00000000
-2.79773907,9.46660714,0.00000000
0.72057606,7.86326478,0.00000000
-2.44083986,8.03688561,0.00000000
4.54586019,3.40588316,1.00000000
1.83369095,1.44589946,1.00000000
-3.60474757,9.33897401,0.00000000
-1.06413343,9.63345752,0.00000000
5.14628283,1.35535423,1.00000000
-2.37862702,8.56577510,0.00000000
-4.11553637,9.73799475,0.00000000
-2.53772193,7.51049208,0.00000000
5.37985569,2.25042387,1.00000000
-2.37155646,6.03293276,0.00000000
-4.40052355,10.39107905,0.00000000
5.88398721,-1.34353328,1.00000000
2.10118189,4.26749516,1.00000000
-3.52458062,9.93180056,0.00000000
-0.29235656,8.23688080,0.00000000
3.45416715,2.68037222,1.00000000
3.77642210,2.15618441,1.00000000
4.27126424,1.56408433,1.00000000
-4.48954743,11.76147428,0.00000000
-2.21060808,8.11396081,0.00000000
7.13809050,3.49472478,1.00000000
0.13898374,9.62175869,0.00000000
-1.07819498,9.99137301,0.00000000
3.34925879,1.39633637,1.00000000
4.58054611,2.99542073,1.00000000
-1.28892180,7.16798965,0.00000000
-1.57069660,7.72854979,0.00000000
-1.75171670,10.31291892,0.00000000
3.17606896,3.55363238,1.00000000
5.41636737,0.88455396,1.00000000
-3.73652865,12.15286704,0.00000000
3.82250021,2.57187386,1.00000000
6.89341441,2.08431185,1.00000000
-3.39324476,10.28868927,0.00000000
4.12584745,1.41600838,1.00000000
-2.02511978,7.77343971,0.00000000
2.80668712,3.04266733,1.00000000
5.02392344,3.44720616,1.00000000
-2.68267005,8.56263058,0.00000000
-1.97251658,9.85546292,0.00000000
-0.31072447,8.67562168,0.00000000
4.58342678,3.62812251,1.00000000
4.23576858,3.04948307,1.00000000
-2.06501721,9.40586904,0.00000000
-5.38735445,8.97451532,0.00000000
3.49499010,-0.73415347,1.00000000
-2.14625422,6.14436576,0.00000000
2.19856518,2.04529710,1.00000000
2.13577091,2.78820997,1.00000000
3.50535272,-0.16021088,1.00000000
2.08480518,1.88984814,1.00000000
4.72346620,3.61445696,1.00000000
6.50900662,-1.13691566,1.00000000
-3.66843544,8.65905822,0.00000000
7.17059129,3.29562932,1.00000000
7.46291558,3.99129975,1.00000000
-2.35972058,8.25907265,0.00000000
-1.28990444,9.95872939,0.00000000
-4.36462369,7.03360121,0.00000000
-1.32264970,7.65020495,0.00000000
3.64594320,2.82906769,1.00000000
0.32008123,9.27615285,0.00000000
-4.90083911,8.11522359,0.00000000
3.54917307,1.60189173,1.00000000
3.84449241,0.78386044,1.00000000
0.66342412,3.61042996,1.00000000
-3.99500211,8.16483953,0.00000000
-3.32577171,9.18067001,0.00000000
1.87856749,0.05380423,1.00000000
4.13620179,4.47670197,1.00000000
5.35834857,2.47366284,1.00000000
-2.68100739,10.87101060,0.00000000
-1.62891198,12.29996957,0.00000000
3.58336330,-0.13952226,1.00000000
-1.20071667,9.28929914,0.00000000
-0.13017240,7.15756288,0.00000000
4.09842959,3.71216439,1.00000000
5.05983178,0.28493611,1.00000000
-1.72628527,9.45976314,0.00000000
-1.08356187,8.14893064,0.00000000
-1.68855155,8.71099715,0.00000000
5.04724709,0.05804682,1.00000000
-1.97367439,7.97492174,0.00000000
7.41331298,3.66301723,1.00000000
-2.02294809,8.81907155,0.00000000
-2.73687527,9.89676194,0.00000000
-3.21340920,9.82812619,0.00000000
-2.53696733,8.58129817,0.00000000
-4.10265319,9.72467477,0.00000000
3.85309844,2.70723153,1.00000000
5.10158149,-0.59208291,1.00000000
3.66212467,2.04426769,1.00000000
4.44800245,0.53985902,1.00000000
5.25225797,-0.58070572,1.00000000
5.50548703,1.66860160,1.00000000
-0.33248221,10.45319237,0.00000000
7.10733041,1.59961562,1.00000000
4.75593130,0.68124338,1.00000000
2.70493749,0.03055153,1.00000000
-3.22795898,8.73579766,0.00000000
3.47919504,0.10618763,1.00000000
5.47956451,3.59434077,1.00000000
8.48000564,1.82907983,1.00000000
-2.24942623,9.59226220,0.00000000
4.76976352,1.73965383,1.00000000
0.69035244,6.08615443,0.00000000
5.89341700,0.27860940,1.00000000
3.08400960,1.68766167,1.00000000
3.66391498,1.24248161,1.00000000
-1.96710421,11.32134098,0.00000000
-2.14174777,8.25387137,0.00000000
4.47933330,0.42030620,1.00000000
7.02965878,1.20634617,1.00000000
4.58739610,4.62937064,1.00000000
4.78406000,1.27975675,1.00000000
-1.27538025,7.18302065,0.00000000
-4.01822370,7.19300321,0.00000000
4.26643261,3.43052611,1.00000000
3.85579431,3.54668352,1.00000000
-3.20432416,8.31569150,0.00000000
3.21578050,5.92174278,1.00000000
-2.52944346,7.42771973,0.00000000
-2.83870545,9.54995499,0.00000000
4.93364672,0.50561052,1.00000000
-2.36268348,7.85477145,0.00000000
-3.21575508,9.36236103,0.00000000
5.88538256,0.68904395,1.00000000
-2.88804985,7.14261136,0.00000000
-2.42188455,7.29983068,0.00000000
5.26003119,4.78836340,1.00000000
0.77550678,7.80183870,0.00000000
-3.23724294,9.13709734,0.00000000
